0.000	2	0	0.0	0.0	0.0	0.04125	0.048592671269251195
0.000	2	5	0.0014820783399045467	0.0034793729428201914	0.005366123281419277	0.95375	0.4548592671269251
0.000	2	10	0.0014065037248656154	0.002856488572433591	0.005109806545078754	1.0	0.48632501327668615
0.000	2	20	0.0014913465129211545	0.0029471740126609802	0.004747915081679821	1.0	0.5245618693574083
0.000	2	30	0.0014913611812517047	0.003015725174918771	0.0052964105270802975	1.0	0.5268189060010622
0.000	2	40	0.001491278875619173	0.003015720983967185	0.0050572981126606464	1.0	0.5284121083377589
0.000	2	50	0.0014913801569491625	0.003015733789652586	0.005480331368744373	1.0	0.5329261816250663
0.000	2	60	0.001407231786288321	0.0030173989944159985	0.005057478789240122	1.0	0.532129580456718
0.000	2	70	0.0014072341145947576	0.003017404582351446	0.00505748949944973	1.0	0.5317312798725438
0.000	2	80	0.0014072360936552286	0.003017408773303032	0.0050574964843690395	1.0	0.5297397769516728
0.000	2	90	0.0014072372578084469	0.0030174388084560633	0.005057504400610924	1.0	0.532129580456718
0.000	2	100	0.0014071445912122726	0.0030174122657626867	0.0050575025379657745	1.0	0.5300053106744557
0.125	2	0	0.0	0.0	0.0	0.0625	0.05363781200212427
0.125	2	5	0.0014443747932091355	0.0028509669937193394	0.00461860466748476	0.8525	0.42312798725438133
0.125	2	10	0.0014867844292894006	0.003097070148214698	0.005412859842181206	0.99375	0.5483271375464684
0.125	2	20	0.0014953920617699623	0.0030038042459636927	0.0054333144798874855	1.0	0.582979288369623
0.125	2	30	0.0014954269863665104	0.0030157300643622875	0.005267309956252575	1.0	0.5922729686670207
0.125	2	40	0.0015344300772994757	0.0030149954836815596	0.0053937057964503765	1.0	0.5969198088157196
0.125	2	50	0.0015344303101301193	0.003003170946612954	0.0059069376438856125	1.0	0.6003717472118959
0.125	2	60	0.001534348470158875	0.003015004564076662	0.005393725819885731	1.0	0.6063462559745088
0.125	2	70	0.001534359296783805	0.003003182355314493	0.005906960461288691	1.0	0.6030270844397239
0.125	2	80	0.001534349867142737	0.0030150071252137423	0.005393729079514742	1.0	0.6020977164099841
0.125	2	90	0.001534350449219346	0.0030150078237056732	0.0053937300108373165	1.0	0.6034253850238981
0.125	2	100	0.0015343500999733806	0.0030150075908750296	0.0053937300108373165	1.0	0.6095326606479022
0.250	2	0	0.0	0.0	0.0	0.05125	0.04580456718003186
0.250	2	5	0.0008792704902589321	0.002104399725794792	0.002599197905510664	0.4375	0.257700477960701
0.250	2	10	0.0014380343491211534	0.003248914610594511	0.004789310973137617	0.99625	0.5219065321295805
0.250	2	20	0.00149432010948658	0.0029460478108376265	0.005266190972179174	1.0	0.5519118428040362
0.250	2	30	0.0015341474208980799	0.0029664020985364914	0.004733753390610218	1.0	0.5469994689325545
0.250	2	40	0.001534275826998055	0.003003208665177226	0.0054336595349013805	1.0	0.574614976101965
0.250	2	50	0.0015341920079663396	0.0030150371603667736	0.0048561678268015385	1.0	0.5682421667551779
0.250	2	60	0.001534194452688098	0.0030247962567955256	0.005393360275775194	1.0	0.5104885820499203
0.250	2	70	0.0015340001555159688	0.003002380020916462	0.005491874646395445	1.0	0.5446096654275093
0.250	2	80	0.0015285214176401496	0.0030145635828375816	0.004792703781276941	1.0	0.5686404673393521
0.250	2	90	0.0014953101053833961	0.003015722380951047	0.005393777973949909	1.0	0.5917419012214551
0.250	2	100	0.001534348470158875	0.0030150040984153748	0.005267291329801083	1.0	0.5930695698353691
0.375	2	0	0.0	0.0	0.0	0.055	0.051911842804036115
0.375	2	5	0.0005542814615182579	0.0018832418136298656	0.0027834950014948845	0.2325	0.16702071163037704
0.375	2	10	0.0013721933355554938	0.0032008467242121696	0.004805492237210274	0.83375	0.4471587891662241
0.375	2	20	0.0014922615373507142	0.0030790725722908974	0.005332359112799168	1.0	0.5699681359532661
0.375	2	30	0.001526282518170774	0.0031035009305924177	0.004962536972016096	1.0	0.5602761550716941
0.375	2	40	0.0015344286803156137	0.0030031672213226557	0.0054335808381438255	1.0	0.5866967604885821
0.375	2	50	0.001567572122439742	0.0033674316946417093	0.005354702938348055	1.0	0.5742166755177908
0.375	2	60	0.0014950495678931475	0.0030157300643622875	0.005393707659095526	1.0	0.557886351566649
0.375	2	70	0.0015675588510930538	0.003014440881088376	0.004855833016335964	1.0	0.5889537971322358
