0.000	0	0	6.435351806999279e-09	1.1412982559022566e-08	3.575534890387644e-07	0.03	0.044	3.091007709503174	3.0909793376922607
0.000	0	5	0.0006170992273837328	0.0015865329187363386	0.008497912436723709	0.32375	0.248	2.893505334854126	2.974135637283325
0.000	0	10	0.0007150527671910822	0.0021272122394293547	0.018904680386185646	0.58875	0.267	2.6851141452789307	2.911736488342285
0.000	0	20	0.0010366576025262475	0.002392910420894623	0.03968101367354393	0.98625	0.363	2.196345329284668	2.802865743637085
0.000	0	30	0.0011959022376686335	0.0021770084276795387	0.035732202231884	0.985	0.379	2.2252111434936523	2.796841621398926
0.000	0	40	0.0011750361882150173	0.002322936663404107	0.039995547384023666	1.0	0.405	2.166771173477173	2.7583742141723633
0.000	0	50	0.0011639782460406423	0.0025895365979522467	0.04155648499727249	1.0	0.396	2.166342258453369	2.7596189975738525
0.125	0	0	3.0071014567312204e-09	5.5258158049298345e-09	2.994518695231818e-07	0.03	0.022	3.09098744392395	3.0909852981567383
0.125	0	5	0.0004883786314167082	0.0015078877331689	0.011234084144234657	0.31875	0.282	2.854335308074951	2.926710367202759
0.125	0	10	0.0006186604732647538	0.001834410591982305	0.013362301513552666	0.44625	0.173	2.8609368801116943	3.0108094215393066
0.125	0	20	0.0010241459822282195	0.0017758934991434216	0.03192402049899101	0.93	0.325	2.304114818572998	2.8351612091064453
0.125	0	30	0.0011629975633695722	0.002335683908313513	0.04000314325094223	0.995	0.312	2.180654287338257	2.8516764640808105
0.125	0	40	0.0011605621548369527	0.0022479237522929907	0.04050279036164284	0.99875	0.349	2.170834541320801	2.8159196376800537
0.125	0	50	0.0010210312902927399	0.0019407587824389338	0.03913278877735138	0.99375	0.315	2.1752889156341553	2.844248056411743
0.250	0	0	2.542701826868665e-09	5.264442215491272e-09	2.582559943675733e-07	0.0375	0.033	3.090994358062744	3.090977430343628
0.250	0	5	0.00046795254456810653	0.0014333865838125348	0.012250103987753391	0.26875	0.273	2.8576650619506836	2.9139320850372314
0.250	0	10	0.0005199235747568309	0.0015674285823479295	0.016808804124593735	0.42625	0.309	2.7892425060272217	2.883188009262085
0.250	0	20	0.0006108021480031312	0.0017920503159984946	0.0300021693110466	0.91	0.383	2.3321146965026855	2.792910099029541
0.250	0	30	0.0009622941724956036	0.002535344799980521	0.03736240044236183	0.9975	0.409	2.1795034408569336	2.765087604522705
0.250	0	40	0.0009437149856239557	0.002261814661324024	0.039742156863212585	1.0	0.394	2.167968511581421	2.7735981941223145
0.250	0	50	0.0011396659538149834	0.0022523519583046436	0.04086592420935631	1.0	0.394	2.167954206466675	2.7718472480773926
0.375	0	0	4.335933390109403e-09	1.1280586242889967e-08	4.4952756184102327e-07	0.02875	0.028	3.091057777404785	3.091022491455078
0.375	0	5	0.00043816951802000403	0.0013828636147081852	0.011277628131210804	0.26875	0.273	2.8637518882751465	2.920729875564575
0.375	0	10	0.00040271066245622933	0.00135800673160702	0.01500334870070219	0.34375	0.266	2.83113169670105	2.900266647338867
0.375	0	20	0.0004551716847345233	0.0012892347294837236	0.017430098727345467	0.65375	0.305	2.652796745300293	2.8770644664764404
0.375	0	30	0.0007708866032771766	0.0017831965815275908	0.026207031682133675	0.8875	0.331	2.336423635482788	2.8394298553466797
0.375	0	40	0.0009567852248437703	0.00224529136903584	0.03274448961019516	0.98125	0.391	2.2167563438415527	2.7766308784484863
0.375	0	50	0.0009978197049349546	0.0025144147220999002	0.037243906408548355	1.0	0.402	2.168757677078247	2.760528326034546
0.500	0	0	2.7538233915436194e-09	8.14684231187357e-09	3.936188193165435e-07	0.0425	0.042	3.090991735458374	3.0909857749938965
0.500	0	5	0.00045626115752384067	0.0015578727470710874	0.012299535796046257	0.26875	0.273	2.8731961250305176	2.911247968673706
0.500	0	10	0.00042892343481071293	0.0015964737394824624	0.011681930162012577	0.32125	0.251	2.844120740890503	2.930664539337158
0.500	0	20	0.0004585063725244254	0.0014538246905431151	0.017652297392487526	0.43875	0.304	2.756138324737549	2.874938488006592
0.500	0	30	0.0004015000886283815	0.0013317211996763945	0.01799292489886284	0.67125	0.331	2.57771372795105	2.8648228645324707
0.500	0	40	0.0010398082667961717	0.001744930981658399	0.02417946606874466	0.865	0.335	2.3897953033447266	2.835960865020752
0.500	0	50	0.0008540570270270109	0.0020363093353807926	0.029324427247047424	0.98375	0.366	2.2547781467437744	2.8086371421813965
0.625	0	0	3.4220095646020354e-09	8.117123861950404e-09	3.85109586886756e-07	0.02375	0.019	3.0913872718811035	3.091416835784912
0.625	0	5	0.00030547037022188306	0.0005755936144851148	0.002550046192482114	0.26875	0.273	3.020214796066284	3.036107063293457
0.625	0	10	0.00035719777224585414	0.0013167258584871888	0.011209966614842415	0.32	0.279	2.8532776832580566	2.9233038425445557
0.625	0	20	0.00041924163815565407	0.0013764107134193182	0.013440513052046299	0.31875	0.252	2.8364806175231934	2.9143052101135254
0.625	0	30	0.0005062483833171427	0.0013633014168590307	0.012251678854227066	0.39625	0.259	2.7887890338897705	2.926571846008301
0.625	0	40	0.00046603119699284434	0.001459845225326717	0.012115461751818657	0.4675	0.247	2.747926712036133	2.936707019805908
0.625	0	50	0.00040526915108785033	0.001541909296065569	0.015363500453531742	0.525	0.254	2.687687873840332	2.9080936908721924
0.000	1	0	2.8279141250919793e-09	4.876072434711887e-09	2.8142903829575516e-07	0.05	0.023	3.0910134315490723	3.091038227081299
0.000	1	5	0.0003992717538494617	0.001393884769640863	0.014552580192685127	0.305	0.295	2.8406920433044434	2.8874831199645996
0.000	1	10	0.00048352769226767123	0.0016084943199530244	0.02243879623711109	0.7975	0.334	2.5450668334960938	2.84796404838562
0.000	1	20	0.000904997403267771	0.0018312662141397595	0.03484693914651871	0.99375	0.387	2.2112855911254883	2.790294885635376
0.000	1	30	0.001011054264381528	0.0024499150458723307	0.04010089114308357	1.0	0.382	2.166661262512207	2.7818074226379395
0.000	1	40	0.0010123936226591468	0.002508679172024131	0.041477642953395844	1.0	0.386	2.1663501262664795	2.7775893211364746
0.000	1	50	0.0009422617149539292	0.002336004748940468	0.041370317339897156	1.0	0.393	2.1662988662719727	2.7774057388305664
0.125	1	0	2.4340367499320337e-09	5.118051316088668e-09	2.346817069565077e-07	0.0375	0.034	3.091005802154541	3.0909957885742188
0.125	1	5	0.00043187011033296585	0.0013317721895873547	0.015229969285428524	0.29625	0.287	2.8442211151123047	2.887568950653076
0.125	1	10	0.00048470028559677303	0.001189171220175922	0.021027427166700363	0.54375	0.326	2.727992057800293	2.8565659523010254
0.125	1	20	0.0009297420037910342	0.0023302624467760324	0.03719737380743027	0.99625	0.376	2.190384864807129	2.789388656616211
0.125	1	30	0.0011014703195542097	0.0021477830596268177	0.04032929986715317	0.99875	0.398	2.167884588241577	2.7671234607696533
0.125	1	40	0.0011507256422191858	0.002512739272788167	0.04245783016085625	1.0	0.381	2.166374444961548	2.78071665763855
0.125	1	50	0.0008742426289245486	0.002527243923395872	0.03891610726714134	0.9975	0.399	2.1723856925964355	2.7621026039123535
0.250	1	0	4.273319920145013e-09	7.393805567801337e-09	3.502098877561366e-07	0.02625	0.027	3.091057538986206	3.0910515785217285
0.250	1	5	0.0005091085331514478	0.001521102269180119	0.013007709756493568	0.26875	0.273	2.8551504611968994	2.909531354904175
0.250	1	10	0.0004541613452602178	0.0014127242611721158	0.017424609512090683	0.3675	0.282	2.813807725906372	2.8881449699401855
0.250	1	20	0.00045373369357548654	0.0012927239295095205	0.026928972452878952	0.80875	0.357	2.4438953399658203	2.8128318786621094
0.250	1	30	0.001030710875056684	0.0022390035446733236	0.03745710477232933	0.99375	0.398	2.1885111331939697	2.7673349380493164
0.250	1	40	0.0009417806868441403	0.0023349064867943525	0.040769968181848526	0.99875	0.397	2.1686949729919434	2.7660768032073975
0.250	1	50	0.0010139739606529474	0.0023815894965082407	0.040435340255498886	0.99875	0.395	2.169341802597046	2.7691752910614014
0.375	1	0	3.5667127029626045e-09	7.053646111643275e-09	4.237932671458111e-07	0.035	0.038	3.09114933013916	3.0911319255828857
0.375	1	5	0.0005333504523150623	0.0014844380784779787	0.012927605770528316	0.26875	0.273	2.8635799884796143	2.9073257446289062
