0.000	0	0	4.161094580013014e-09	8.46408187982206e-09	5.172861961000308e-07	0.01	0.008	3.0911831855773926	3.0911736488342285
0.000	0	5	0.0007055129972286522	0.0013688844628632069	0.009943137876689434	0.48	0.225	2.872898578643799	2.988377332687378
0.000	0	10	0.0007525941473431885	0.0015861388528719544	0.028450964018702507	0.99375	0.37	2.2258737087249756	2.812441110610962
0.000	0	20	0.000881222658790648	0.0017783227376639843	0.0345311239361763	1.0	0.4	2.167233467102051	2.770305871963501
0.000	0	30	0.000881702930200845	0.0014319948386400938	0.03489302098751068	1.0	0.408	2.166621446609497	2.76572847366333
0.000	0	40	0.0008819436188787222	0.0014582721050828695	0.035421837121248245	1.0	0.406	2.1664621829986572	2.7649950981140137
0.000	0	50	0.0008820635848678648	0.001456733327358961	0.03582233935594559	1.0	0.406	2.1663873195648193	2.7640202045440674
0.125	0	0	2.7569120319981266e-09	5.7974895995016595e-09	2.770098888049688e-07	0.03625	0.037	3.0910515785217285	3.091031312942505
0.125	0	5	0.0010275926906615496	0.001883963355794549	0.012134716846048832	0.41375	0.24	2.87453556060791	2.980053186416626
0.125	0	10	0.0008002301910892129	0.0021072502713650465	0.027606477960944176	0.9175	0.357	2.3045592308044434	2.8300676345825195
0.125	0	20	0.0008778985356912017	0.0014820365468040109	0.035943638533353806	1.0	0.379	2.168729543685913	2.786992073059082
0.125	0	30	0.0008820961811579764	0.0017494169296696782	0.03704812750220299	1.0	0.379	2.1668777465820312	2.78639817237854
0.125	0	40	0.0008816741756163538	0.0015660854987800121	0.038572248071432114	1.0	0.391	2.1665592193603516	2.7737491130828857
0.125	0	50	0.0008487583254463971	0.0015163262141868472	0.037908945232629776	1.0	0.399	2.166276693344116	2.7707715034484863
0.250	0	0	3.5951868149197708e-09	6.744174996242691e-09	3.7820637999175233e-07	0.05375	0.054	3.091021776199341	3.0910208225250244
0.250	0	5	7.626092701684684e-05	0.00017859807121567428	0.002463473239913583	0.3025	0.179	3.015559196472168	3.0425477027893066
0.250	0	10	0.000578819599468261	0.001183832879178226	0.021465254947543144	0.75375	0.337	2.528048515319824	2.8541011810302734
0.250	0	20	0.0009692740277387202	0.0016909186961129308	0.036168377846479416	0.9975	0.404	2.171379804611206	2.757510185241699
0.250	0	30	0.0009720120579004288	0.001520509016700089	0.03763183206319809	1.0	0.414	2.167506217956543	2.749419927597046
0.250	0	40	0.0009731464670039713	0.0014561195857822895	0.0391077883541584	1.0	0.414	2.166292190551758	2.745789051055908
0.250	0	50	0.0009730559540912509	0.0014560314593836665	0.03919469565153122	1.0	0.427	2.1663031578063965	2.7442452907562256
0.375	0	0	3.4436788975966692e-09	7.740011298551508e-09	2.940242325166764e-07	0.00625	0.01	3.0911142826080322	3.091128349304199
0.375	0	5	9.290362504543737e-05	0.0001230345224030316	0.0007907536346465349	0.0975	0.07	3.0727005004882812	3.0803322792053223
