0.000	0	0	4.3453010079019805e-09	1.1424716284125225e-08	4.196732277250703e-07	0.03	0.021	3.0912537574768066	3.091315507888794	0.0	0.0
0.000	0	5	0.0023591930512338877	0.0040532490238547325	0.019143901765346527	0.3175	0.332	2.856170654296875	2.9498844146728516	1.0	1.0
0.000	0	10	0.002756241476163268	0.0047838687896728516	0.03272607550024986	0.66625	0.24	2.648129463195801	2.9242238998413086	0.9960629921259843	0.5090361445783133
0.000	0	20	0.0017963649006560445	0.004137212410569191	0.04516366496682167	0.9975	0.36	2.177713632583618	2.808204412460327	1.0	0.6716867469879518
0.000	0	30	0.0015108354855328798	0.003872426925227046	0.04425409063696861	1.0	0.341	2.166609287261963	2.8244469165802	1.0	0.5572289156626506
0.000	0	40	0.0015116989379748702	0.003798219608142972	0.044552434235811234	1.0	0.344	2.1664321422576904	2.8232953548431396	1.0	0.5572289156626506
0.000	0	50	0.0015111257089301944	0.0037941387854516506	0.04478147625923157	1.0	0.344	2.1663641929626465	2.8223800659179688	1.0	0.5602409638554217
0.125	0	0	3.37554029172793e-09	6.4555165657509406e-09	2.3226456846714427e-07	0.03	0.041	3.0909721851348877	3.0909578800201416	0.027559055118110236	0.045180722891566265
0.125	0	5	0.0008769261767156422	0.0018935370026156306	0.010554233565926552	0.3175	0.332	2.855210065841675	2.969512701034546	1.0	1.0
0.125	0	10	0.002684628823772073	0.003680868772789836	0.027425991371273994	0.53625	0.291	2.705913782119751	2.8970448970794678	1.0	0.6475903614457831
0.125	0	20	0.0016958753112703562	0.00406554015353322	0.041274573653936386	0.97625	0.296	2.228555679321289	2.8707380294799805	1.0	0.45180722891566266
0.125	0	30	0.0015056263655424118	0.00392981618642807	0.043955300003290176	0.99875	0.348	2.1688954830169678	2.8226966857910156	0.9960629921259843	0.5030120481927711
0.125	0	40	0.001837469288147986	0.0037342640571296215	0.04566626623272896	1.0	0.367	2.1665468215942383	2.795395851135254	1.0	0.641566265060241
0.125	0	50	0.0015113538829609752	0.003828031476587057	0.04511751979589462	1.0	0.355	2.1662817001342773	2.807018756866455	1.0	0.5331325301204819
0.250	0	0	4.6479229354190466e-09	1.0141188333534501e-08	3.771459375911945e-07	0.03375	0.039	3.0911529064178467	3.0911190509796143	0.0	0.0
0.250	0	5	0.0022116226609796286	0.0032061487436294556	0.0174457635730505	0.3175	0.332	2.8587474822998047	2.945267915725708	1.0	1.0
0.250	0	10	0.002813382539898157	0.004052283708006144	0.02889309450984001	0.41125	0.269	2.760772705078125	2.900390386581421	1.0	0.6897590361445783
0.250	0	20	0.0018068237695842981	0.0032708896324038506	0.036137763410806656	0.905	0.317	2.3469159603118896	2.8465240001678467	1.0	0.5692771084337349
0.250	0	30	0.0017820456996560097	0.0041743554174900055	0.04241331294178963	1.0	0.345	2.174499273300171	2.819779872894287	1.0	0.5692771084337349
0.250	0	40	0.0015092010144144297	0.003937739413231611	0.04322170466184616	1.0	0.345	2.1682915687561035	2.8194868564605713	1.0	0.5903614457831325
0.250	0	50	0.0018374704523012042	0.00369740161113441	0.04391031339764595	0.99875	0.355	2.1693239212036133	2.80418062210083	1.0	0.5783132530120482
0.375	0	0	2.4078337101940406e-09	3.9580738686595396e-09	1.9054753863656515e-07	0.10875	0.116	3.09088134765625	3.0908570289611816	0.24803149606299213	0.2680722891566265
0.375	0	5	0.0022824855986982584	0.0035506263375282288	0.018736282363533974	0.3175	0.332	2.8360185623168945	2.9465651512145996	1.0	1.0
0.375	0	10	0.002762765623629093	0.004073516000062227	0.026445794850587845	0.37125	0.264	2.7911651134490967	2.9106781482696533	1.0	0.7228915662650602
0.375	0	20	0.0024280704092234373	0.003599609015509486	0.028545526787638664	0.7125	0.29	2.5616321563720703	2.8852591514587402	1.0	0.5632530120481928
0.375	0	30	0.0019250153563916683	0.003223721170797944	0.030408047139644623	0.89875	0.309	2.360555648803711	2.8688695430755615	1.0	0.4789156626506024
0.375	0	40	0.001796708907932043	0.004442938603460789	0.0371527336537838	0.99125	0.343	2.2070093154907227	2.83828067779541	1.0	0.49096385542168675
0.375	0	50	0.0017964215949177742	0.003909723833203316	0.03926315903663635	0.99875	0.371	2.1785085201263428	2.808502435684204	1.0	0.5512048192771084
0.500	0	0	4.166595513055427e-09	7.712534610959665e-09	3.88049727462203e-07	0.0275	0.045	3.091054916381836	3.09100341796875	0.0	0.0
0.500	0	5	0.0016468714457005262	0.002606060355901718	0.012366163544356823	0.3175	0.332	2.919680595397949	2.9796133041381836	1.0	1.0
0.500	0	10	0.0027599665336310863	0.003920302726328373	0.023161517456173897	0.3675	0.275	2.7976443767547607	2.9334497451782227	1.0	0.7590361445783133
0.500	0	20	0.002752379048615694	0.003937356639653444	0.021162699908018112	0.44	0.203	2.770987033843994	2.966899871826172	1.0	0.4819277108433735
0.500	0	30	0.002414597664028406	0.0032476535998284817	0.02647562511265278	0.61	0.289	2.636418104171753	2.8986153602600098	1.0	0.6265060240963856
0.500	0	40	0.0020908259321004152	0.003183844033628702	0.026760049164295197	0.81875	0.282	2.450650453567505	2.8913276195526123	1.0	0.5210843373493976
0.500	0	50	0.0019704492297023535	0.0033402752596884966	0.030317729339003563	0.885	0.321	2.3609213829040527	2.859675645828247	1.0	0.5692771084337349
0.625	0	0	4.7186192730919174e-09	9.348143592546876e-09	3.5425745181782986e-07	0.03625	0.05	3.0909066200256348	3.0909037590026855	0.0	0.0
0.625	0	5	0.0005552740767598152	0.0007218184764496982	0.003936031833291054	0.3175	0.332	3.0050911903381348	3.0239198207855225	1.0	1.0
0.625	0	10	0.002528885845094919	0.003851593006402254	0.01883145421743393	0.355	0.307	2.844061851501465	2.964069366455078	1.0	0.8614457831325302
0.625	0	20	0.0027475454844534397	0.003911292180418968	0.020788757130503654	0.37125	0.217	2.7959680557250977	2.9717719554901123	1.0	0.5783132530120482
0.625	0	30	0.0028167415875941515	0.004296220373362303	0.022713351994752884	0.4025	0.208	2.78071665763855	2.965811252593994	1.0	0.5120481927710844
